99,AL,28840,Management,41400
99,AL,28840,Business,41400
99,AL,28840,Architecture,48800
99,AL,28840,Med,34800
99,AL,28840,Communication,34800
99,AL,28840,Communication,34800
99,AL,28840,Computer,52800
99,AL,28840,Education,33900
99,AL,28840,Education,35900
99,AL,28840,Education,33600
99,AL,28840,Chem,73100
99,AL,28840,Computer,61700
99,AL,28840,Communication,63200
99,AL,28840,Mechanical,65000
99,AL,28840,English,30500
99,AL,28840,Language,30500
99,AL,28840,Bio,30000
99,AL,28840,Bio,24300
99,AL,28840,Psychology,24400
99,AL,28840,Politic,31500
99,AL,28840,Sociology,31000
99,AL,28840,Art,34800
99,AL,28840,Design,34800
99,AL,28840,Art,20400
99,AL,28840,Med,43800
99,AL,28840,Nursing,55200
99,AL,28840,Management,44300
99,AL,28840,Business,44300
99,AL,28840,Finance,42600
99,AL,28840,Management,42600
99,AL,28840,Management,41700
99,AL,28840,Management,36800
99,AL,28840,Business,48800
99,AL,28840,Marketing,39900
99,AL,28840,History,30900
124,AZ,30025,Management,44000
124,AZ,30025,Business,44000
124,AZ,30025,Architecture,42500
124,AZ,30025,Med,38900
124,AZ,30025,Communication,38900
124,AZ,30025,Computer,46200
124,AZ,30025,Computer,74000
124,AZ,30025,Education,27000
124,AZ,30025,Education,30400
124,AZ,30025,Education,35100
124,AZ,30025,Education,34800
124,AZ,30025,Chem,57000
124,AZ,30025,Communication,69100
124,AZ,30025,Mechanical,62800
124,AZ,30025,Language,18500
124,AZ,30025,Language,28400
124,AZ,30025,English,26000
124,AZ,30025,Language,26000
124,AZ,30025,Bio,25700
124,AZ,30025,Bio,30300
124,AZ,30025,Chem,30300
124,AZ,30025,Physics,30300
124,AZ,30025,Bio,24500
124,AZ,30025,Bio,26100
124,AZ,30025,Bio,27900
124,AZ,30025,Math,45400
124,AZ,30025,Philosophy,25500
124,AZ,30025,Chem,36900
124,AZ,30025,Art,42300
124,AZ,30025,Physics,63100
124,AZ,30025,Psychology,31700
124,AZ,30025,Economics,42900
124,AZ,30025,Art,31800
124,AZ,30025,Politic,33500
124,AZ,30025,Sociology,33400
124,AZ,30025,Art,21500
124,AZ,30025,Art,27100
124,AZ,30025,Art,22200
124,AZ,30025,Communication,25000
124,AZ,30025,Med,21200
124,AZ,30025,Nursing,61700
124,AZ,30025,Management,44800
124,AZ,30025,Business,44800
124,AZ,30025,Business,56000
124,AZ,30025,Economics,56000
124,AZ,30025,Business,49500
124,AZ,30025,Finance,56900
124,AZ,30025,Management,56900
124,AZ,30025,Management,45200
124,AZ,30025,Management,58100
124,AZ,30025,Marketing,47000
124,AZ,30025,History,26400
135,AR,23168,Management,40100
135,AR,23168,Business,40100
135,AR,23168,Architecture,42000
135,AR,23168,Med,35000
135,AR,23168,Communication,35000
135,AR,23168,Computer,63600
135,AR,23168,Education,25700
135,AR,23168,Education,33200
135,AR,23168,Med,42900
135,AR,23168,Bio,42900
135,AR,23168,Chem,74300
135,AR,23168,Computer,68700
135,AR,23168,Communication,67700
135,AR,23168,Mechanical,58800
135,AR,23168,Language,36200
135,AR,23168,English,27100
135,AR,23168,Language,27100
135,AR,23168,Bio,26000
135,AR,23168,Education,29000
135,AR,23168,Psychology,29500
135,AR,23168,Criminal,33300
135,AR,23168,Economics,39900
135,AR,23168,Politic,32800
135,AR,23168,Sociology,30400
135,AR,23168,Art,28100
135,AR,23168,Music,30900
135,AR,23168,Nursing,59000
135,AR,23168,Management,48800
135,AR,23168,Business,48800
135,AR,23168,Business,40500
135,AR,23168,Economics,40500
135,AR,23168,Finance,48400
135,AR,23168,Management,48400
135,AR,23168,Management,35800
135,AR,23168,Business,44300
135,AR,23168,Management,55200
135,AR,23168,Marketing,45200
135,AR,23168,History,26200
183,CA,36120,Med,30600
183,CA,36120,Communication,30600
183,CA,36120,Computer,47800
183,CA,36120,Education,32200
183,CA,36120,English,20500
183,CA,36120,Language,20500
183,CA,36120,Art,31700
183,CA,36120,Bio,27600
183,CA,36120,Education,19200
183,CA,36120,Psychology,24000
183,CA,36120,Politic,33800
183,CA,36120,Sociology,27400
183,CA,36120,Art,21000
183,CA,36120,Art,24900
183,CA,36120,Music,22400
183,CA,36120,Nursing,86700
183,CA,36120,Management,40700
183,CA,36120,Business,40700
183,CA,36120,Business,39900
183,CA,36120,Marketing,36400
164,CA,36696,Med,30200
164,CA,36696,Communication,30200
164,CA,36696,Communication,23400
164,CA,36696,Education,27600
164,CA,36696,English,26000
164,CA,36696,Language,26000
164,CA,36696,Bio,24400
164,CA,36696,Psychology,26500
164,CA,36696,Sociology,26100
164,CA,36696,Art,23900
164,CA,36696,Communication,26500
164,CA,36696,Nursing,75500
164,CA,36696,Business,42100
12,CA,47577,Computer,153300
152,CA,39900,Med,31100
152,CA,39900,Communication,31100
152,CA,39900,Education,17000
152,CA,39900,Art,27700
152,CA,39900,Bio,21600
152,CA,39900,Psychology,25500
152,CA,39900,Sociology,21700
152,CA,39900,Management,48200
152,CA,39900,Business,48200
111,CA,44588,Med,26100
111,CA,44588,Communication,26100
111,CA,44588,Computer,60800
111,CA,44588,Education,42600
111,CA,44588,Mechanical,53300
111,CA,44588,Language,32200
111,CA,44588,Bio,41500
111,CA,44588,Psychology,23900
111,CA,44588,Management,46500
111,CA,44588,Business,46500
50,CA,50022,Communication,28900
50,CA,50022,Communication,41700
50,CA,50022,Education,25900
50,CA,50022,Psychology,32200
50,CA,50022,Economics,49700
50,CA,50022,Management,54600
50,CA,50022,Business,54600
50,CA,50022,Business,44900
146,CA,18244,Med,33500
146,CA,18244,Communication,33500
146,CA,18244,Communication,21000
146,CA,18244,Communication,36500
146,CA,18244,Computer,51500
146,CA,18244,Computer,64800
146,CA,18244,Education,25300
146,CA,18244,Communication,68400
146,CA,18244,Mechanical,63300
146,CA,18244,Language,22900
146,CA,18244,English,28600
146,CA,18244,Language,28600
146,CA,18244,Art,21600
146,CA,18244,Bio,31000
146,CA,18244,Education,27700
146,CA,18244,Chem,39500
146,CA,18244,Psychology,23700
146,CA,18244,Criminal,28000
146,CA,18244,Economics,38400
146,CA,18244,Politic,29200
146,CA,18244,Sociology,26900
146,CA,18244,Art,35300
146,CA,18244,Design,35300
146,CA,18244,Art,20300
146,CA,18244,Communication,23700
146,CA,18244,Nursing,85200
146,CA,18244,Management,41100
146,CA,18244,Business,41100
146,CA,18244,Finance,41000
146,CA,18244,Management,41000
146,CA,18244,Management,36100
146,CA,18244,Business,42300
146,CA,18244,Marketing,43500
86,CA,46140,Med,33800
86,CA,46140,Communication,33800
86,CA,46140,Communication,71400
86,CA,46140,Mechanical,63900
86,CA,46140,Language,30100
86,CA,46140,English,27500
86,CA,46140,Language,27500
86,CA,46140,Bio,33000
86,CA,46140,Bio,45200
86,CA,46140,Chem,45200
86,CA,46140,Physics,45200
86,CA,46140,Bio,34700
86,CA,46140,Psychology,27100
86,CA,46140,Politic,31900
86,CA,46140,Sociology,29200
86,CA,46140,Management,42400
86,CA,46140,Business,42400
86,CA,46140,Finance,57800
86,CA,46140,Management,57800
86,CA,46140,Business,47600
86,CA,46140,Marketing,43500
107,CA,44494,Architecture,51200
107,CA,44494,Med,32700
107,CA,44494,Communication,32700
107,CA,44494,Communication,39300
107,CA,44494,Bio,31100
107,CA,44494,Education,30800
107,CA,44494,Psychology,35600
107,CA,44494,Politic,37100
107,CA,44494,Sociology,37000
107,CA,44494,Nursing,86700
107,CA,44494,Management,54800
107,CA,44494,Business,54800
107,CA,44494,Business,36800
107,CA,44494,Finance,55000
107,CA,44494,Management,55000
107,CA,44494,Management,46300
107,CA,44494,Business,40900
107,CA,44494,Marketing,43200
23,CA,52217,Architecture,48600
23,CA,52217,Med,39200
23,CA,52217,Communication,39200
23,CA,52217,Communication,43800
23,CA,52217,Computer,85200
23,CA,52217,Computer,91500
23,CA,52217,Med,91500
23,CA,52217,Med,64500
23,CA,52217,Bio,64500
23,CA,52217,Chem,64600
23,CA,52217,Computer,86400
23,CA,52217,Communication,76000
23,CA,52217,Mechanical,64500
23,CA,52217,Language,40700
23,CA,52217,Bio,25500
23,CA,52217,Bio,27300
23,CA,52217,Math,53700
23,CA,52217,Bio,29500
23,CA,52217,Philosophy,44900
23,CA,52217,Psychology,31700
23,CA,52217,Economics,47300
23,CA,52217,Politic,42300
23,CA,52217,Sociology,33600
23,CA,52217,Art,35100
23,CA,52217,Design,35100
23,CA,52217,Art,20400
23,CA,52217,Art,27400
23,CA,52217,Art,32700
23,CA,52217,Music,23600
23,CA,52217,Med,24300
23,CA,52217,Management,24300
23,CA,52217,Art,24300
23,CA,52217,Management,57800
23,CA,52217,Business,57800
23,CA,52217,History,34000
82,CO,34828,Computer,73100
82,CO,34828,Med,65900
82,CO,34828,Bio,65900
82,CO,34828,Chem,59400
82,CO,34828,Communication,69400
82,CO,34828,Physics,60600
82,CO,34828,Mechanical,59900
86,CO,46362,Med,35700
86,CO,46362,Communication,35700
86,CO,46362,Mechanical,57800
86,CO,46362,Language,26100
86,CO,46362,English,28900
86,CO,46362,Language,28900
86,CO,46362,Bio,24800
86,CO,46362,Psychology,33900
86,CO,46362,Politic,30900
86,CO,46362,Business,25700
86,CO,46362,Finance,56900
86,CO,46362,Management,56900
86,CO,46362,Management,42500
86,CO,46362,Business,38700
86,CO,46362,Marketing,41700
60,CT,35858,Management,37500
60,CT,35858,Business,37500
60,CT,35858,Med,37900
60,CT,35858,Communication,37900
60,CT,35858,Communication,39600
60,CT,35858,Computer,64400
60,CT,35858,Computer,74500
60,CT,35858,Education,22400
60,CT,35858,Med,54300
60,CT,35858,Bio,54300
60,CT,35858,Chem,66700
60,CT,35858,Computer,69600
60,CT,35858,Communication,69300
60,CT,35858,Mechanical,66800
60,CT,35858,Language,25300
60,CT,35858,English,24500
60,CT,35858,Language,24500
60,CT,35858,Art,36800
60,CT,35858,Bio,27700
60,CT,35858,Bio,31500
60,CT,35858,Bio,27800
60,CT,35858,Bio,20900
60,CT,35858,Chem,40000
60,CT,35858,Psychology,31800
60,CT,35858,Economics,45100
60,CT,35858,Politic,38100
60,CT,35858,Sociology,28100
60,CT,35858,Art,24500
60,CT,35858,Art,24000
60,CT,35858,Med,59900
60,CT,35858,Med,32800
60,CT,35858,Nursing,69400
60,CT,35858,Business,41200
60,CT,35858,Management,46800
60,CT,35858,Business,46800
60,CT,35858,Finance,59000
60,CT,35858,Management,59000
60,CT,35858,Management,63900
60,CT,35858,Marketing,48200
60,CT,35858,History,23000
188,CT,37790,Med,29300
188,CT,37790,Communication,29300
188,CT,37790,Education,27200
188,CT,37790,Education,44700
188,CT,37790,Mechanical,62400
188,CT,37790,Bio,24300
188,CT,37790,Psychology,24300
188,CT,37790,Criminal,26300
188,CT,37790,Art,28900
188,CT,37790,Design,28900
188,CT,37790,Art,17400
188,CT,37790,Art,20300
188,CT,37790,Music,22600
188,CT,37790,Med,18300
188,CT,37790,Management,18300
188,CT,37790,Art,18300
188,CT,37790,Nursing,81000
188,CT,37790,Management,41700
188,CT,37790,Business,41700
188,CT,37790,Marketing,37300
3,CT,49480,Computer,120300
3,CT,49480,Psychology,41300
3,CT,49480,Economics,81400
3,CT,49480,Politic,49100
3,CT,49480,History,44600
79,DE,31420,Management,23700
79,DE,31420,Med,40100
79,DE,31420,Communication,40100
79,DE,31420,Computer,67600
79,DE,31420,Education,42100
79,DE,31420,Education,42100
79,DE,31420,Chem,65100
79,DE,31420,Mechanical,62100
79,DE,31420,English,25800
79,DE,31420,Language,25800
79,DE,31420,Bio,33600
79,DE,31420,Education,31200
79,DE,31420,Psychology,31000
79,DE,31420,Economics,49000
79,DE,31420,Politic,35600
79,DE,31420,Sociology,27100
79,DE,31420,Art,44900
79,DE,31420,Design,44900
79,DE,31420,Med,58200
79,DE,31420,Nursing,68200
79,DE,31420,Management,53400
79,DE,31420,Business,53400
79,DE,31420,Finance,58900
79,DE,31420,Management,58900
79,DE,31420,Management,47100
79,DE,31420,Management,66400
79,DE,31420,Marketing,47300
79,DE,31420,History,25300
74,DC,44853,Med,42100
74,DC,44853,Communication,42100
74,DC,44853,Communication,42800
74,DC,44853,Bio,32500
74,DC,44853,Psychology,30700
74,DC,44853,Criminal,40700
74,DC,44853,Economics,45300
74,DC,44853,Politic,42900
74,DC,44853,Sociology,37600
74,DC,44853,Art,24700
74,DC,44853,Art,34600
74,DC,44853,Management,47000
74,DC,44853,Business,47000
74,DC,44853,Finance,50700
74,DC,44853,Management,50700
74,DC,44853,History,36700
56,DC,51950,Communication,46900
56,DC,51950,Mechanical,62600
56,DC,51950,English,26200
56,DC,51950,Language,26200
56,DC,51950,Bio,30200
56,DC,51950,Psychology,35600
56,DC,51950,Criminal,45600
56,DC,51950,Economics,53900
56,DC,51950,Politic,45500
56,DC,51950,Art,43900
56,DC,51950,Design,43900
56,DC,51950,Art,17000
56,DC,51950,Nursing,66200
56,DC,51950,Finance,67800
56,DC,51950,Management,67800
56,DC,51950,Management,49300
56,DC,51950,Management,44300
56,DC,51950,Business,58500
56,DC,51950,Marketing,48100
56,DC,51950,History,36000
20,DC,50547,Computer,77900
20,DC,50547,English,40700
20,DC,50547,Language,40700
20,DC,50547,Bio,37000
20,DC,50547,Psychology,39000
20,DC,50547,Economics,68700
20,DC,50547,Politic,49100
20,DC,50547,Sociology,37100
20,DC,50547,Nursing,67900
20,DC,50547,Management,64600
20,DC,50547,Business,64600
20,DC,50547,Finance,81400
20,DC,50547,Management,81400
20,DC,50547,Business,62600
20,DC,50547,Management,70100
20,DC,50547,Marketing,55800
124,DC,24908,Med,38200
124,DC,24908,Communication,38200
124,DC,24908,Communication,20600
124,DC,24908,English,33700
124,DC,24908,Language,33700
124,DC,24908,Bio,23100
124,DC,24908,Education,26100
124,DC,24908,Psychology,30500
124,DC,24908,Criminal,33200
124,DC,24908,Economics,41600
124,DC,24908,Politic,31900
124,DC,24908,Sociology,28200
124,DC,24908,Art,16300
124,DC,24908,Med,21000
124,DC,24908,Management,21000
124,DC,24908,Art,21000
124,DC,24908,Med,36200
124,DC,24908,Nursing,65600
124,DC,24908,Management,58500
124,DC,24908,Business,58500
124,DC,24908,Finance,57000
124,DC,24908,Management,57000
124,DC,24908,Management,65700
124,DC,24908,Marketing,43900
124,DC,24908,Management,45400
124,DC,24908,Marketing,45400
124,DC,24908,Business,45400
176,FL,22467,Med,27800
176,FL,22467,Communication,27800
176,FL,22467,Communication,29500
176,FL,22467,Communication,33500
176,FL,22467,Computer,55600
176,FL,22467,Education,40600
176,FL,22467,Education,31800
176,FL,22467,Communication,63300
176,FL,22467,Mechanical,59800
176,FL,22467,English,20500
176,FL,22467,Language,20500
176,FL,22467,Art,30800
176,FL,22467,Bio,23700
176,FL,22467,Psychology,27800
176,FL,22467,Criminal,29300
176,FL,22467,Politic,29500
176,FL,22467,Sociology,27000
176,FL,22467,Art,21000
176,FL,22467,Art,20500
176,FL,22467,Art,24700
176,FL,22467,Communication,29800
176,FL,22467,Med,34000
176,FL,22467,Nursing,55700
176,FL,22467,Business,38100
176,FL,22467,Management,34400
176,FL,22467,Business,34400
176,FL,22467,Business,39400
176,FL,22467,Economics,39400
176,FL,22467,Finance,45200
176,FL,22467,Management,45200
176,FL,22467,Management,31000
176,FL,22467,Marketing,37700
176,FL,22467,History,25500
171,FL,40446,Computer,64100
171,FL,40446,Computer,63700
171,FL,40446,Mechanical,61300
171,FL,40446,Bio,21900
171,FL,40446,Psychology,30700
171,FL,40446,Management,36400
171,FL,40446,Business,36400
92,FL,24673,Med,31500
92,FL,24673,Communication,31500
92,FL,24673,Communication,31700
92,FL,24673,Communication,37000
92,FL,24673,Computer,50800
92,FL,24673,Education,42100
92,FL,24673,Education,38000
92,FL,24673,Education,42100
92,FL,24673,Chem,64900
92,FL,24673,Computer,64300
92,FL,24673,Communication,65100
92,FL,24673,Mechanical,60300
92,FL,24673,Language,21000
92,FL,24673,Language,25900
92,FL,24673,English,27200
92,FL,24673,Language,27200
92,FL,24673,Art,20200
92,FL,24673,Bio,21800
92,FL,24673,Bio,28200
92,FL,24673,Chem,28200
92,FL,24673,Physics,28200
92,FL,24673,Math,34100
92,FL,24673,Management,28700
92,FL,24673,Education,29300
92,FL,24673,Philosophy,28000
92,FL,24673,Chem,28100
92,FL,24673,Psychology,27500
92,FL,24673,Criminal,30000
92,FL,24673,Economics,39300
92,FL,24673,Art,26400
92,FL,24673,Politic,32100
92,FL,24673,Sociology,29600
92,FL,24673,Art,43400
92,FL,24673,Design,43400
92,FL,24673,Art,23500
92,FL,24673,Art,28800
92,FL,24673,Art,23900
92,FL,24673,Music,24900
92,FL,24673,Nursing,57000
92,FL,24673,Business,37100
92,FL,24673,Management,39700
92,FL,24673,Business,39700
92,FL,24673,Finance,48200
92,FL,24673,Management,48200
92,FL,24673,Management,37900
92,FL,24673,Management,57200
92,FL,24673,Management,58500
92,FL,24673,Marketing,43500
92,FL,24673,History,28000
50,FL,28666,Management,42700
50,FL,28666,Business,42700
50,FL,28666,Management,21900
50,FL,28666,Architecture,38300
50,FL,28666,Communication,29600
50,FL,28666,Communication,36600
50,FL,28666,Computer,74200
50,FL,28666,Education,40600
50,FL,28666,Chem,70900
50,FL,28666,Computer,72500
50,FL,28666,Communication,73100
50,FL,28666,Mechanical,63700
50,FL,28666,Bio,40900
50,FL,28666,Language,23600
50,FL,28666,Language,29500
50,FL,28666,English,25400
50,FL,28666,Language,25400
50,FL,28666,Bio,21800
50,FL,28666,Bio,23000
50,FL,28666,Bio,20000
50,FL,28666,Math,40700
50,FL,28666,Management,33200
50,FL,28666,Education,37900
50,FL,28666,Philosophy,28600
50,FL,28666,Chem,21200
50,FL,28666,Art,33600
50,FL,28666,Physics,33700
50,FL,28666,Psychology,25000
50,FL,28666,Economics,46600
50,FL,28666,Politic,29300
50,FL,28666,Sociology,30000
50,FL,28666,Art,40900
50,FL,28666,Art,44900
50,FL,28666,Design,44900
50,FL,28666,Art,22200
50,FL,28666,Art,22500
50,FL,28666,Nursing,58700
50,FL,28666,Management,43200
50,FL,28666,Business,43200
50,FL,28666,Finance,55900
50,FL,28666,Management,55900
50,FL,28666,Management,55800
50,FL,28666,Marketing,49200
50,FL,28666,History,28600
44,FL,47004,Architecture,46700
44,FL,47004,Communication,36300
44,FL,47004,Communication,38700
44,FL,47004,Med,57000
44,FL,47004,Bio,57000
44,FL,47004,Mechanical,66400
44,FL,47004,English,25900
44,FL,47004,Language,25900
44,FL,47004,Bio,13700
44,FL,47004,Bio,17300
44,FL,47004,Education,26300
44,FL,47004,Psychology,21900
44,FL,47004,Economics,36500
44,FL,47004,Politic,37500
44,FL,47004,Art,18700
44,FL,47004,Art,25200
44,FL,47004,Music,20900
44,FL,47004,Nursing,63700
44,FL,47004,Management,46800
44,FL,47004,Business,46800
44,FL,47004,Business,49900
44,FL,47004,Economics,49900
44,FL,47004,Finance,58500
44,FL,47004,Management,58500
44,FL,47004,Marketing,48400
214,FL,27660,Art,26700
214,FL,27660,Bio,17900
214,FL,27660,Education,18600
214,FL,27660,Psychology,23100
214,FL,27660,Criminal,31600
214,FL,27660,Nursing,62200
214,FL,27660,Management,36000
214,FL,27660,Business,36000
214,FL,27660,Marketing,35400
20,GA,47954,Computer,79000
20,GA,47954,Language,32500
20,GA,47954,English,30400
20,GA,47954,Language,30400
20,GA,47954,Bio,23700
20,GA,47954,Bio,27100
20,GA,47954,Chem,26500
20,GA,47954,Psychology,34300
20,GA,47954,Economics,57100
20,GA,47954,Politic,42500
20,GA,47954,Sociology,35600
20,GA,47954,Nursing,62700
20,GA,47954,Management,72600
20,GA,47954,Business,72600
20,GA,47954,History,29000
56,GA,29844,Management,39800
56,GA,29844,Business,39800
56,GA,29844,Management,19500
56,GA,29844,Architecture,42800
56,GA,29844,Med,35100
56,GA,29844,Communication,35100
56,GA,29844,Communication,32900
56,GA,29844,Communication,39400
56,GA,29844,Computer,67200
56,GA,29844,Education,38100
56,GA,29844,Education,37900
56,GA,29844,Education,38700
56,GA,29844,Language,16300
56,GA,29844,Language,26000
56,GA,29844,Business,33400
56,GA,29844,Economics,40600
56,GA,29844,English,23300
56,GA,29844,Language,23300
56,GA,29844,Bio,24100
56,GA,29844,Bio,23300
56,GA,29844,Chem,23300
56,GA,29844,Physics,23300
56,GA,29844,Bio,20100
56,GA,29844,Math,44800
56,GA,29844,Bio,20300
56,GA,29844,Education,31400
56,GA,29844,Chem,26200
56,GA,29844,Psychology,26700
56,GA,29844,Criminal,33400
56,GA,29844,Economics,48600
56,GA,29844,Politic,31900
56,GA,29844,Sociology,28900
56,GA,29844,Art,17700
56,GA,29844,Art,25000
56,GA,29844,Music,18300
56,GA,29844,Management,46800
56,GA,29844,Business,46800
56,GA,29844,Business,51200
56,GA,29844,Economics,51200
56,GA,29844,Finance,55200
56,GA,29844,Management,55200
56,GA,29844,Business,56300
56,GA,29844,Management,65000
56,GA,29844,Marketing,45100
56,GA,29844,Marketing,37700
56,GA,29844,History,23900
135,GA,35130,Education,34600
135,GA,35130,Art,31100
135,GA,35130,Bio,27400
135,GA,35130,Criminal,31200
135,GA,35130,Nursing,60100
135,GA,35130,Business,46400
171,ID,22040,Management,40400
171,ID,22040,Business,40400
171,ID,22040,Management,23100
171,ID,22040,Communication,30600
171,ID,22040,Communication,27800
171,ID,22040,Computer,70600
171,ID,22040,Education,32500
171,ID,22040,Education,38200
171,ID,22040,Chem,69100
171,ID,22040,Communication,65100
171,ID,22040,Mechanical,58100
171,ID,22040,Language,25300
171,ID,22040,Art,27900
171,ID,22040,Bio,23800
171,ID,22040,Management,23600
171,ID,22040,Education,28300
171,ID,22040,Psychology,25900
171,ID,22040,Politic,26100
171,ID,22040,Sociology,28100
171,ID,22040,Art,16200
171,ID,22040,Art,17900
171,ID,22040,Management,51100
171,ID,22040,Business,51100
171,ID,22040,Finance,42400
171,ID,22040,Management,42400
171,ID,22040,Management,37400
171,ID,22040,Marketing,33800
3,IL,52491,Computer,87000
3,IL,52491,English,30700
3,IL,52491,Language,30700
3,IL,52491,Bio,31100
3,IL,52491,Math,70700
3,IL,52491,Philosophy,39300
3,IL,52491,Physics,38300
3,IL,52491,Psychology,39600
3,IL,52491,Economics,83000
3,IL,52491,Politic,36700
3,IL,52491,History,32300
124,IL,37626,Med,30900
124,IL,37626,Communication,30900
124,IL,37626,Communication,36900
124,IL,37626,Communication,19100
124,IL,37626,Computer,47700
124,IL,37626,Computer,52400
124,IL,37626,Computer,60200
124,IL,37626,Communication,60200
124,IL,37626,Education,38800
